Point Number;X cooridnate;Y coordinate;Z coordinate
4090;-716;41;555
4091;-314;-520;-407
4092;-248;195;211
4093;-420;710;-355
4094;743;689;-166
4095;369;-594;747
4096;346;659;-530
4097;506;-264;-148
4098;29;-602;-642
4099;386;-641;687
4100;513;719;-558
4101;730;794;-45
4102;392;-700;687
4103;342;-627;749
4104;702;587;643
4105;-68;-573;145
4106;677;-131;745
4107;443;543;-586
4108;817;671;-9
4109;702;-202;786
4110;-225;240;62
4111;-543;690;-400
4112;-565;623;754
4113;-46;71;711
4114;-12;148;702
4115;-653;212;-544
4116;-681;-40;519
4117;305;-738;774
4118;663;-176;714
4119;-30;114;656
4120;287;-708;780
4121;-662;181;-608
4122;381;-674;807
4123;-604;174;-670
4124;624;-153;783
4125;-591;705;-458
4126;-490;803;-299
4127;489;622;-655
4128;-264;364;94
4129;678;166;-124
4130;-610;701;699
4131;725;626;607
4132;-444;771;-376
4133;469;858;-596
4134;-494;-101;-539
4135;-667;30;-395
4136;-16;-539;-763
4137;-619;733;683
4138;503;692;-717
4139;-567;412;14
4140;-96;-684;209
4141;-554;-122;-85
4142;25;-10;-612
4143;-556;92;-669
4144;76;-611;-783
4145;677;584;676
4146;-542;344;15
4147;-680;479;140
4148;-239;221;107
4149;13;129;703
4150;-703;34;139
4151;89;-527;-711
4152;316;-527;-146
4153;-662;286;-14
4154;-733;544;56
4155;688;578;622
4156;-733;80;59
4157;520;-598;-296
4158;-761;-67;525
4159;-190;305;145
4160;764;600;-161
4161;345;-659;774
4162;604;-187;779
4163;822;731;-176
4164;-559;184;-499
4165;-548;715;659
4166;-108;-612;269
4167;-567;820;-433
4168;38;101;683
4169;-565;350;-61
4170;-593;430;64
4171;-680;-384;511
4172;-509;846;-424
4173;-756;-461;345
4174;672;-124;745
4175;604;644;-32
4176;519;823;-599
4177;427;-361;-100
4178;439;-455;25
4179;-438;-434;-338
4180;435;605;-554
4181;663;-141;698
4182;643;606;653
4183;681;815;-105
4184;-198;-465;-353
4185;-677;-81;595
4186;-590;858;-336
4187;-498;-516;-450
4188;403;547;-640
4189;-252;-323;-468
4190;639;-206;658
4191;-807;-91;520
4192;-509;647;701
4193;-47;-628;145
4194;358;-568;760
4195;-632;528;-56
4196;584;104;-115
4197;-531;723;-300
4198;-822;-448;513
4199;-735;-29;1
4200;635;614;635
4201;729;642;633
4202;-797;0;65
4203;-602;-36;81
4204;-788;46;464
4205;468;330;-241
4206;304;-664;698
4207;106;-495;-789
4208;-338;-391;-550
4209;609;-135;749
4210;-666;-33;559
4211;-601;835;-356
4212;712;612;608
4213;709;-196;757
4214;-524;595;711
4215;-458;692;-313
4216;-173;241;276
4217;-885;-28;4
4218;-27;52;713
4219;-469;812;-286
4220;-28;81;729
4221;261;692;-691
4222;-224;343;111
4223;-853;528;69
4224;-289;258;258
4225;-693;40;545
4226;-750;-43;609
4227;-222;368;160
4228;-615;650;769
4229;-508;623;749
4230;686;-134;745
4231;-520;405;19
4232;-732;-615;363
4233;-781;-111;143
4234;-532;618;674
4235;768;582;-65
4236;326;-635;831
4237;-658;43;632
4238;616;-223;769
4239;398;-663;741
4240;-173;289;266
4241;-680;90;-577
4242;-568;638;763
4243;38;-566;-775
4244;271;-662;750
4245;-156;235;150
4246;-490;828;-372
4247;545;-334;-252
4248;578;47;-302
4249;321;-676;822
4250;-704;-455;459
4251;-678;-683;490
4252;-659;-430;322
4253;-750;29;89
4254;124;-538;-755
4255;-322;-579;-423
4256;-221;-418;-348
4257;-480;669;723
4258;-610;716;-436
4259;-700;-446;435
4260;99;43;-593
4261;656;617;639
4262;-490;710;677
4263;-770;-47;586
4264;735;813;-87
4265;-52;104;702
4266;-221;401;140
4267;753;763;50
4268;-614;98;-530
4269;-521;744;770
4270;-136;-634;173
4271;680;-521;49
4272;-55;-557;246
4273;62;-99;-576
4274;274;759;-597
4275;-605;-570;567
4276;-807;17;457
4277;-568;661;770
4278;509;629;-674
4279;-590;-479;308
4280;-638;-475;518
4281;-507;-436;-432
4282;476;-437;-83
4283;-571;-651;428
4284;547;258;-359
4285;-739;36;-721
4286;532;766;-512
4287;-473;-369;-392
4288;-61;-640;221
4289;521;149;-292
4290;731;378;-306
4291;152;-58;-524
4292;-40;135;691
4293;-25;153;720
4294;-632;684;751
4295;587;-240;752
4296;-767;-80;566
4297;-167;198;83
4298;-135;-653;194
4299;11;19;-543
4300;385;615;-480
4301;-770;-464;585
4302;517;336;-269
4303;-579;35;-463
4304;-539;-447;-418
4305;674;169;-224
4306;-489;-565;-412
4307;18;-584;-653
4308;-743;-95;615
4309;682;629;650
4310;-497;654;653
4311;-240;167;126
4312;-549;682;774
4313;429;-465;-94
4314;-702;351;40
4315;-745;-57;448
4316;-598;-39;551
4317;-474;-387;-475
4318;-53;94;640
4319;-587;717;-286
4320;590;-179;772
4321;-576;494;90
4322;743;804;30
4323;307;783;-715
4324;-243;227;175
4325;3;18;-638
4326;-214;203;229
4327;-522;34;-548
4328;-165;259;273
4329;-21;-21;-512
4330;-647;486;-40
4331;-68;104;672
4332;-589;751;664
4333;-550;-45;-659
4334;716;679;-99
4335;-58;-596;-741
4336;-397;-378;-267
4337;-614;673;759
4338;-151;393;194
4339;686;144;-443
4340;592;-166;741
4341;-694;-106;614
4342;679;556;672
4343;-12;148;725
4344;371;782;-627
4345;-719;22;0
4346;350;707;-630
4347;-28;165;688
4348;-187;320;86
4349;533;685;-562
4350;117;-542;-740
4351;-594;305;-47
4352;680;-179;788
4353;673;647;683
4354;-37;87;664
4355;-674;-429;513
4356;160;-50;-584
4357;-106;-666;158
4358;-2;-613;174
4359;-264;-526;-417
4360;-514;681;-377
4361;-132;-593;256
4362;339;-608;663
4363;-466;28;-576
4364;-737;64;563
4365;680;837;-72
4366;25;-599;-717
4367;-338;-342;-335
4368;-782;53;41
4369;16;-632;-726
4370;710;209;-408
4371;-631;-460;561
4372;346;-623;774
4373;-516;-205;-13
4374;22;18;-653
4375;-45;-687;256
4376;-715;80;-427
4377;603;-157;748
4378;-812;550;116
4379;-779;-102;454
4380;-653;-1;-646
4381;-330;-421;-256
4382;-583;388;-108
4383;-661;-69;-428
4384;-501;-125;85
4385;-7;-575;-760
4386;361;813;-554
4387;-548;637;637
4388;-158;212;137
4389;-518;668;792
4390;451;690;-453
4391;-32;-560;171
4392;658;-620;-229
4393;336;-668;656
4394;394;-661;789
4395;-539;686;711
4396;-74;117;717
4397;-646;613;58
4398;-748;428;-121
4399;364;-718;771
4400;-787;28;419
4401;-28;104;736
4402;738;568;630
4403;-19;-651;204
4404;439;149;-167
4405;-356;-387;-343
4406;631;374;-363
4407;658;770;-86
4408;-620;-489;458
4409;28;-634;-673
4410;-491;-394;-325
4411;285;795;-605
4412;-125;199;209
4413;467;-474;31
4414;-769;-28;525
4415;577;-165;755
4416;697;-631;-140
4417;-285;345;97
4418;402;-574;-73
4419;727;88;-357
4420;-222;392;232
4421;-49;105;705
4422;-68;100;720
4423;-751;-519;294
4424;703;311;-180
4425;329;642;-645
4426;-250;245;214
4427;560;58;-104
4428;27;-542;-729
4429;580;345;-290
4430;-540;671;-249
4431;633;-237;784
4432;-727;-453;384
4433;-692;511;122
4434;-206;349;61
4435;395;-673;721
4436;325;-730;764
4437;-669;20;-733
4438;-605;615;695
4439;691;776;-157
4440;699;638;599
4441;56;65;-488
4442;24;3;-610
4443;-102;226;131
4444;70;-539;-772
4445;681;645;626
4446;-623;723;-353
4447;-627;79;554
4448;284;623;-634
4449;26;59;-590
4450;136;-546;-699
4451;-883;-506;410
4452;-635;463;118
4453;-878;-130;-57
4454;549;276;-192
4455;-419;-410;-256
4456;-38;120;675
4457;-806;-504;302
4458;394;-659;707
4459;-680;-177;-42
4460;-583;749;675
4461;525;-441;-156
4462;93;-538;-824
4463;-547;717;738
4464;673;-143;725
4465;-664;-118;456
4466;-48;-570;-689
4467;827;219;-253
4468;-789;-469;537
4469;-707;-7;-628
4470;-432;774;-293
4471;539;644;-585
4472;-491;646;-310
4473;-156;194;125
4474;-756;-14;420
4475;698;586;616
4476;-689;-44;-655
4477;399;-671;717
4478;640;302;-27
4479;-453;671;-414
4480;653;646;659
4481;380;-710;708
4482;521;93;-104
4483;697;281;-233
4484;391;689;-717
4485;-578;860;-318
4486;646;-238;779
4487;-604;47;558
4488;-636;6;425
4489;621;732;-74
4490;499;773;-677
4491;309;602;-698
4492;801;136;-274
4493;-205;290;247
4494;-741;-131;518
4495;726;412;-170
4496;-849;-4;-10
4497;530;-541;-220
4498;-756;-402;401
4499;-509;665;-399
4500;-731;-169;-162
4501;-690;598;76
4502;645;-207;684
4503;447;-538;21
4504;-475;826;-292
4505;-229;214;179
4506;-22;65;664
4507;508;-580;-39
4508;-55;-671;170
4509;60;-583;-731
4510;-590;667;-364
4511;417;-662;778
4512;-578;709;651
4513;-345;-583;-296
4514;-498;-29;-485
4515;-653;-652;364
4516;-617;723;716
4517;-704;17;146
4518;-521;658;674
4519;746;603;10
4520;649;231;-237
4521;-763;419;156
4522;0;-584;-646
4523;734;602;616
4524;-532;135;-552
4525;111;68;-480
4526;-37;-610;-681
4527;38;78;-615
4528;73;-38;-526
4529;-49;60;727
4530;-417;-345;-455
4531;17;44;-634
4532;-573;669;729
4533;748;599;675
4534;343;-631;654
4535;-130;244;239
4536;147;-613;-709
4537;30;96;-566
4538;88;99;-519
4539;-286;-595;-469
4540;-485;620;733
4541;657;556;640
4542;2;-641;182
4543;-23;-669;218
4544;-52;100;717
4545;697;630;699
4546;642;780;-48
4547;647;382;-261
4548;-245;323;85
4549;2;61;730
4550;118;-47;-599
4551;29;106;672
4552;267;-706;710
4553;460;309;-185
4554;293;-644;655
4555;93;-612;-794
4556;-550;606;709
4557;-579;688;756
4558;-685;-249;131
4559;59;-66;-487
4560;-609;53;-554
4561;667;-217;669
4562;-567;-477;395
4563;87;-489;-663
4564;-631;170;-488
4565;663;-259;771
4566;-332;-607;-316
4567;-802;-130;-133
4568;-752;28;-585
4569;649;594;694
4570;46;-47;-576
4571;267;-677;764
4572;-488;-451;-422
4573;-663;-116;-640
4574;-571;602;751
4575;524;-576;75
4576;-631;3;475
4577;73;-33;-526
4578;673;589;672
4579;-549;-191;44
4580;-33;46;697
4581;64;23;-585
4582;-6;-618;179
4583;-596;-552;476
4584;510;60;-234
4585;-182;343;83
4586;646;-222;736
4587;-112;-599;189
4588;-785;44;-118
4589;665;802;9
4590;-712;311;-36
4591;455;717;-582
4592;-564;757;743
4593;54;-586;-704
4594;-662;-559;476
4595;596;-189;713
4596;-240;317;89
4597;-629;-154;159
4598;130;-58;-599
4599;-617;-61;167
4600;-671;-398;440
4601;-197;-483;-414
4602;-481;-524;-372
4603;706;539;653
4604;-635;751;-323
4605;393;-721;712
4606;714;562;603
4607;-147;-596;195
4608;-867;-168;40
4609;100;-40;-562
4610;462;705;-511
4611;-500;134;-635
4612;-481;721;-363
4613;548;193;-115
4614;703;211;-270
4615;609;209;-378
4616;-304;-518;-265
4617;491;-466;-146
4618;-549;741;756
4619;-700;1;43
4620;-627;542;190
4621;483;294;-189
4622;154;-541;-700
4623;-723;-116;-603
4624;613;-201;686
4625;-659;48;-558
4626;427;614;-646
4627;415;-701;719
4628;-182;328;50
4629;648;-665;-137
4630;408;-651;740
4631;-714;-602;272
4632;386;-488;-218
4633;-68;-590;162
4634;15;65;678
4635;-495;-536;-515
4636;616;-480;-259
4637;-16;-39;-528
4638;-677;-108;91
4639;-132;-696;193
4640;44;-501;-768
4641;797;792;19
4642;377;-620;720
4643;345;-598;735
4644;-634;659;689
4645;-817;364;80
4646;78;-50;-451
4647;-20;55;736
4648;-598;749;745
4649;-205;397;151
4650;-601;-656;393
4651;-752;100;-670
4652;679;-230;699
4653;4;141;678
4654;8;-575;-823
4655;-141;-634;156
4656;-570;-199;-115
4657;701;581;681
4658;628;-221;746
4659;-279;-414;-471
4660;-632;134;-503
4661;657;225;-86
4662;-578;-245;-7
4663;-150;-630;182
4664;652;828;6
4665;718;-227;732
4666;251;-632;774
4667;524;-442;-294
4668;-586;351;113
4669;-607;41;517
4670;-572;726;776
4671;377;-592;719
4672;483;730;-493
4673;-72;-624;209
4674;-585;545;10
4675;100;-604;-789
4676;-658;58;-518
4677;-597;405;-105
4678;-461;-547;-321
4679;-91;-666;187
4680;-38;67;677
4681;-884;-129;-73
4682;23;-38;-468
4683;740;-508;-109
4684;328;-667;774
4685;561;387;-251
4686;14;-47;-581
4687;541;-469;-121
4688;331;663;-722
4689;-99;-566;215
4690;-608;743;-340
4691;539;-419;98
4692;-522;26;-561
4693;-537;640;768
4694;-879;-96;-39
4695;-591;-478;387
4696;-13;97;720
4697;-620;192;-657
4698;-826;-4;-101
4699;-709;-263;78
4700;363;686;-625
4701;-51;79;702
4702;-713;27;-666
4703;579;-194;759
4704;-182;227;51
4705;121;61;-607
4706;-651;-194;36
4707;135;47;-527
4708;-649;179;-604
4709;651;-367;-76
4710;-478;744;-438
4711;70;-539;-673
4712;-633;-14;453
4713;-779;385;-65
4714;-502;861;-366
4715;-838;-149;32
4716;277;-663;809
4717;-276;296;239
4718;-679;419;108
4719;-617;336;31
4720;66;-527;-740
4721;-786;-78;551
4722;137;2;-588
4723;-482;669;-363
4724;-502;672;769
4725;507;633;-491
4726;724;-411;-40
4727;-354;-630;-415
4728;-684;-65;574
4729;-733;454;115
4730;-591;-72;-539
4731;472;730;-624
4732;-158;-632;197
4733;32;-493;-744
4734;358;859;-574
4735;-151;209;138
4736;-67;84;666
4737;651;71;-103
4738;-619;24;610
4739;-548;629;667
4740;745;613;647
4741;373;-725;793
4742;-738;-136;562
4743;-655;-456;484
4744;318;-680;712
4745;492;591;-538
4746;-608;-72;589
4747;711;598;595
4748;71;-528;-653
4749;581;-147;722
4750;-479;746;-244
4751;-130;-640;233
4752;-575;662;771
4753;-787;421;-66
4754;616;299;-43
4755;673;648;38
4756;-784;-222;-100
4757;-87;-663;206
4758;48;-77;-555
4759;-797;10;420
4760;817;665;2
4761;-742;-567;606
4762;-546;636;752
4763;461;-328;-226
4764;-762;7;513
4765;-622;713;-285
4766;-602;463;201
4767;-582;-15;524
4768;-612;674;-381
4769;-319;-538;-393
4770;-271;399;188
4771;310;-642;741
4772;-744;-42;-167
4773;-155;280;156
4774;-15;118;747
4775;728;617;644
4776;-602;561;57
4777;-743;319;-80
4778;692;579;596
4779;-714;38;589
4780;-508;860;-347
4781;731;817;-96
4782;93;16;-643
4783;807;151;-183
4784;-35;150;658
4785;-92;-650;130
4786;27;100;667
4787;-757;46;-670
4788;-2;101;640
4789;-636;0;420
4790;-599;-548;424
4791;-29;92;708
4792;-488;-16;-686
4793;-289;-626;-476
4794;369;-435;-215
4795;561;316;-235
4796;-701;-146;-540
4797;708;624;673
4798;663;623;641
4799;709;-152;735
4800;-31;66;684
4801;-235;-579;-404
4802;-675;7;-430
4803;-726;476;108
4804;279;762;-584
4805;-201;312;83
4806;680;622;31
4807;-238;-464;-528
4808;-604;460;-119
4809;-472;-65;-536
4810;-650;-187;166
4811;304;575;-601
4812;-670;-150;-616
4813;-807;32;-619
4814;516;695;-480
4815;406;822;-495
4816;680;-220;670
4817;-306;310;114
4818;-744;27;-552
4819;626;-191;668
4820;-718;-452;393
4821;650;817;-135
4822;-465;-615;-403
4823;46;57;-497
4824;323;-638;819
4825;-496;650;-379
4826;328;-583;737
4827;405;-607;717
4828;-416;-541;-261
4829;-590;-599;329
4830;-573;31;58
4831;-659;-68;78
4832;15;113;728
4833;-712;8;424
4834;-534;757;710
4835;664;-150;728
4836;-302;382;165
4837;92;-480;-798
4838;-430;779;-346
4839;518;-576;13
4840;-746;-135;-68
4841;-305;-306;-413
4842;-269;263;133
4843;416;-661;753
4844;319;771;-696
4845;-730;-579;326
4846;664;616;-13
4847;7;-599;-678
4848;126;-56;-561
4849;619;338;-322
4850;604;-217;711
4851;-200;378;188
4852;-741;68;62
4853;681;614;665
4854;-584;689;-278
4855;83;-88;-598
4856;-149;221;141
4857;-607;189;-508
4858;322;-717;700
4859;669;650;635
4860;-212;186;147
4861;-641;-545;367
4862;-146;-639;204
4863;48;-25;-507
4864;-309;236;186
4865;641;607;630
4866;611;658;-63
4867;-537;160;-544
4868;-608;29;575
4869;-610;48;-420
4870;-196;304;275
4871;637;-235;695
4872;475;-299;-144
4873;-669;64;-42
4874;-81;271;190
4875;805;370;-182
4876;-695;409;244
4877;289;-680;748
4878;75;-76;-631
4879;-620;700;655
4880;422;-647;736
4881;17;8;-473
4882;-566;-565;552
4883;-832;-59;-68
4884;648;678;-43
4885;56;-559;-830
4886;-38;132;700
4887;648;569;660
4888;664;-190;757
4889;-450;-377;-361
4890;86;99;-505
4891;322;-584;734
4892;607;-597;-38
4893;-589;715;674
4894;712;570;691
4895;-247;346;186
4896;-733;92;603
4897;-378;-594;-547
4898;-134;327;192
4899;-533;472;177
4900;121;-530;-658
4901;-292;-597;-345
4902;-22;-604;200
4903;-440;-581;-462
4904;-481;-571;-382
4905;-717;-6;-694
4906;280;-610;712
4907;364;-577;737
4908;638;-117;751
4909;511;-498;-87
4910;722;586;617
4911;-813;-146;-33
4912;-688;-143;585
4913;-99;-590;140
4914;163;-25;-567
4915;-744;-625;320
4916;-813;400;15
4917;344;751;-675
4918;751;695;19
4919;606;-192;705
4920;686;730;-41
4921;-174;398;188
4922;-597;639;659
4923;773;596;-97
4924;251;682;-656
4925;-291;-417;-273
4926;732;608;32
4927;-669;-99;-713
4928;-801;473;80
4929;27;71;-600
4930;396;630;-461
4931;-672;-161;-587
4932;-56;102;693
4933;-464;46;-541
4934;-64;-582;246
4935;690;-146;784
4936;615;758;-131
4937;-736;-64;643
4938;89;-550;-782
4939;-824;-55;474
4940;737;605;651
4941;-557;45;-450
4942;-475;-83;1
4943;361;763;-562
4944;-129;-685;203
4945;-574;-161;-578
4946;68;-31;-640
4947;594;-211;791
4948;685;-125;727
4949;372;-631;743
4950;-429;751;-346
4951;632;-125;727
4952;565;-399;76
4953;649;392;-178
4954;-227;173;137
4955;394;-595;-126
4956;112;-562;-717
4957;17;112;680
4958;574;-602;-132
4959;44;-542;-761
4960;729;587;681
4961;-749;127;-588
4962;-683;66;617
4963;567;-450;-148
4964;-37;-502;-747
4965;-464;701;733
4966;-429;-418;-484
4967;72;-10;-485
4968;-118;357;189
4969;724;549;640
4970;616;634;-13
4971;84;-17;-538
4972;489;-273;-51
4973;634;-155;729
4974;-800;385;-43
4975;397;-612;759
4976;-719;-563;331
4977;-881;-180;-6
4978;-716;-193;-61
4979;-34;70;745
4980;-502;720;773
4981;-658;-209;-68
4982;-664;731;-360
4983;135;-5;-527
4984;570;-394;-133
4985;395;618;-692
4986;-443;-512;-311
4987;-632;-199;63
4988;-32;94;633
4989;-776;67;527
4990;-600;624;669
4991;-10;-651;239
4992;698;622;619
4993;121;-99;-588
4994;-629;37;-624
4995;-606;720;716
4996;-268;206;187
4997;761;763;-96
4998;32;102;667
4999;789;800;-17
5000;-518;701;686
5001;350;-742;749
5002;-613;17;128
5003;396;-629;791
5004;510;719;-657
5005;-675;-102;-621
5006;510;-581;-180
5007;-796;34;-15
5008;-67;-622;238
5009;-780;-87;567
5010;529;262;-131
5011;-598;705;778
5012;743;817;-187
5013;-830;23;55
5014;-280;-463;-585
5015;127;-71;-584
5016;-703;-46;524
5017;-719;-667;393
5018;33;-598;-821
5019;588;-164;760
5020;-462;-10;-553
5021;-621;-22;506
5022;-221;221;179
5023;-465;691;685
5024;-15;-672;213
5025;-688;71;-124
5026;102;-613;-720
5027;-419;709;-324
5028;-625;-40;499
5029;-744;-222;134
5030;648;-238;697
5031;-544;684;-451
5032;-336;-469;-520
5033;-28;-637;205
5034;-252;-501;-378
5035;-16;-617;-725
5036;-104;-561;199
5037;-582;670;-361
5038;-833;529;56
5039;-262;250;49
5040;-782;385;210
5041;-661;-491;365
5042;302;-627;658
5043;322;-577;714
5044;-273;269;133
5045;-688;80;-462
5046;-564;695;687
5047;729;659;-128
5048;726;784;30
5049;-566;620;662
5050;349;-554;-29
5051;682;720;14
5052;-598;146;-686
5053;656;559;653
5054;-755;400;220
5055;-254;295;63
5056;738;608;622
5057;-702;-42;-194
5058;-563;729;-290
5059;618;763;9
5060;285;732;-645
5061;-697;-476;366
5062;397;-362;-61
5063;-285;302;188
5064;-763;-34;406
5065;-275;181;170
5066;-129;219;132
5067;586;27;-311
5068;68;-596;-751
5069;-303;-462;-424
5070;-729;434;-70
5071;73;103;-533
5072;648;618;614
5073;-29;-650;141
5074;-631;548;75
5075;-441;792;-418
5076;505;816;-621
5077;-11;112;715
5078;-27;-604;168
5079;-517;-60;-698
5080;-173;310;140
5081;719;538;666
5082;-8;-577;199
5083;-136;190;177
5084;0;104;687
5085;477;-402;49
5086;103;-545;-663
5087;711;303;-250
5088;-639;-441;322
5089;823;274;-179
5090;-460;-600;-500
5091;-72;-595;160
5092;-467;102;-672
5093;727;585;702
5094;592;341;-187
5095;-121;363;115
5096;-681;-510;585
5097;635;-176;695
5098;660;293;-192
5099;-776;-218;-43
5100;690;-256;751
5101;356;639;-483
5102;-743;-438;397
5103;527;162;-232
5104;-602;-570;544
5105;-131;-655;201
5106;-189;251;53
5107;377;-735;765
5108;698;600;683
5109;-7;30;-610
5110;796;762;-142
5111;-600;-453;466
5112;-280;264;211
5113;678;585;604
5114;-660;249;135
5115;-6;130;740
5116;-703;-10;661
5117;-634;-543;443
5118;366;-572;736
5119;55;-475;-726
5120;-547;742;-373
5121;-18;-509;-697
5122;-684;86;541
5123;549;284;-170
5124;667;-133;783
5125;-445;-568;-335
5126;-671;573;153
5127;561;722;-100
5128;-47;-677;185
5129;690;636;651
5130;4;137;663
5131;-816;531;82
5132;-45;90;729
5133;-118;217;154
5134;-10;108;747
5135;310;-592;768
5136;-613;-95;134
5137;660;-227;787
5138;410;-690;783
5139;116;-87;-536
5140;-651;-222;-11
5141;-671;-540;311
5142;-595;633;716
5143;688;629;642
5144;-433;783;-407
5145;-267;226;224
5146;-708;51;482
5147;-820;308;127
5148;475;827;-598
5149;-603;12;-499
5150;-164;261;263
5151;-252;-317;-441
5152;724;542;651
5153;123;-629;-710
5154;702;591;627
5155;-2;-582;200
5156;-98;-682;180
5157;-144;-671;235
5158;-155;343;63
5159;-821;-180;20
5160;-61;149;688
5161;368;-678;751
5162;736;404;-281
5163;677;545;610
5164;-167;284;250
5165;-12;-609;250
5166;53;-65;-597
5167;-624;805;-417
5168;713;384;-228
5169;-650;-6;469
5170;-674;239;110
5171;-566;614;719
5172;-614;158;-465
5173;-475;117;-505
5174;-28;108;711
5175;-774;64;613
5176;-555;-432;406
5177;759;652;-9
5178;-673;284;183
5179;-26;-656;209
5180;-728;-413;489
5181;694;-423;-123
5182;-531;715;-437
5183;391;-600;761
5184;-443;-527;-359
5185;530;683;-500
5186;-50;-641;245
5187;61;-596;-786
5188;-136;-669;246
5189;360;-621;749
5190;-649;14;522
5191;689;650;623
5192;-707;-435;473
5193;553;716;-671
5194;-65;-634;277
5195;27;-103;-533
5196;-526;647;-293
5197;5;-570;-817
5198;140;-588;-671
5199;403;822;-711
5200;-645;314;-78
5201;748;572;650
5202;-686;317;174
5203;-787;-46;-616
5204;7;3;-509
5205;-539;384;160
5206;727;634;628
5207;-698;-398;503
5208;657;587;689
5209;345;-656;786
5210;590;40;-128
5211;497;-489;-191
5212;-146;203;226
5213;-730;-652;463
5214;269;-709;742
5215;-567;763;-340
5216;-805;-99;568
5217;-91;-677;278
5218;-9;-548;-693
5219;-637;352;-10
5220;-699;-95;489
5221;687;626;4
5222;-613;683;674
5223;357;737;-652
5224;-298;333;218
5225;-234;244;271
5226;-82;-575;236
5227;699;-209;714
5228;-652;-451;513
5229;-444;698;-297
5230;412;-688;746
5231;626;206;-385
5232;399;-620;728
5233;-618;650;758
5234;-736;-59;575
5235;-742;433;4
5236;63;-540;-728
5237;-579;776;-326
5238;-40;-668;187
5239;636;602;661
5240;526;121;-110
5241;-32;51;713
5242;842;771;-73
5243;-34;-623;198
5244;-649;-62;24
5245;-708;2;398
5246;669;-133;742
5247;702;603;683
5248;-539;-521;501
5249;-535;625;773
5250;720;554;670
5251;568;723;-82
5252;-504;858;-326
5253;-757;23;-719
5254;-74;-625;160
5255;-749;-54;446
5256;-618;811;-294
5257;684;-124;709
5258;-548;647;676
5259;-155;-613;214
5260;-590;-490;305
5261;696;676;-44
5262;95;-496;-794
5263;-228;345;281
5264;-677;-505;346
5265;-780;514;154
5266;-587;683;704
5267;0;-70;-559
5268;129;-576;-673
5269;709;-175;763
5270;701;630;695
5271;-65;77;697
5272;-551;-550;442
5273;541;704;-672
5274;-729;359;45
5275;333;-697;708
5276;532;207;-324
5277;-3;79;743
5278;-190;310;182
5279;-489;760;-447
5280;-564;-610;409
5281;379;-713;723
5282;-682;-527;585
5283;-598;835;-391
5284;412;750;-461
5285;-501;741;666
5286;75;-550;-667
5287;663;722;25
5288;-259;287;90
5289;704;-247;732
5290;54;-550;-842
5291;-709;260;111
5292;554;669;-666
5293;-762;-486;323
5294;-831;-24;504
5295;-262;-402;-273
5296;-525;-511;465
5297;-791;-521;505
5298;834;318;-301
5299;145;22;-606
5300;-275;307;197
5301;442;-571;-83
5302;-588;747;-357
5303;-98;-594;274
5304;359;745;-742
5305;-695;16;-612
5306;-478;-49;-582
5307;690;-251;730
5308;520;204;-194
5309;646;622;-153
5310;-703;-37;-638
5311;674;613;674
5312;756;605;638
5313;-560;798;-384
5314;-599;-8;176
5315;-337;-600;-557
5316;-206;245;96
5317;537;719;-665
5318;-608;-65;-600
5319;-541;635;671
5320;690;-482;34
5321;720;-181;729
5322;-802;77;-13
5323;629;763;-156
5324;-423;-420;-422
5325;-34;-516;-752
5326;491;-356;-157
5327;-527;618;726
5328;-561;715;-257
5329;636;-143;797
5330;-159;174;159
5331;-551;695;-267
5332;-573;762;672
5333;-298;-566;-286
5334;-673;-47;451
5335;-604;693;-446
5336;-5;-543;-749
5337;-218;-343;-464
5338;-683;162;-608
5339;-178;347;256
5340;-516;405;104
5341;377;771;-695
5342;470;137;-112
5343;403;-451;-67
5344;42;-602;-775
5345;346;-643;779
5346;826;690;-107
5347;-584;-452;397
5348;-778;10;640
5349;780;365;-200
5350;279;-703;716
5351;-666;-277;18
5352;743;594;686
5353;125;65;-603
5354;612;118;-230
5355;-121;209;109
5356;683;544;680
5357;-634;2;465
5358;283;-672;747
5359;705;-339;-126
5360;404;-500;-78
5361;549;146;-88
5362;-532;839;-352
5363;-213;306;103
5364;-728;-453;318
5365;-235;302;60
5366;-345;-460;-283
5367;-780;-456;510
5368;716;598;606
5369;-189;254;269
5370;-66;78;679
5371;-116;-605;205
5372;-553;46;70
5373;684;781;-217
5374;-725;-491;513
5375;-590;667;731
5376;376;-406;-142
5377;-544;-13;-743
5378;-542;634;-302
5379;723;587;659
5380;-82;-577;230
5381;-645;573;156
5382;716;-216;707
5383;-76;118;718
5384;-655;-442;545
5385;-799;-96;549
5386;87;102;-550
5387;154;50;-538
5388;311;-691;759
5389;-663;-62;620
5390;458;630;-623
5391;-554;320;-23
5392;-584;638;773
5393;706;589;592
5394;374;-632;704
5395;-30;-610;228
5396;-552;666;626
5397;340;661;-555
5398;-56;-599;160
5399;-526;778;-396
5400;-31;126;724
5401;-50;-604;276
5402;710;540;666
5403;579;669;-75
5404;-303;-598;-335
5405;-432;-617;-468
5406;636;-364;1
5407;-713;-59;-593
5408;560;250;-169
5409;520;-565;-314
5410;10;-566;-814
5411;52;58;-632
5412;627;-180;803
5413;-14;-605;174
5414;-698;-98;-638
5415;-395;-408;-503
5416;-209;-371;-358
5417;519;-534;-57
5418;-568;725;-390
5419;627;85;-326
5420;703;-153;717
5421;24;98;658
5422;-720;19;654
5423;-512;756;753
