Point Number;X cooridnate;Y coordinate;Z coordinate
7527;300;715;50
7528;731;221;-378
7529;229;-241;-661
7530;-728;775;-105
7531;-631;-539;-164
7532;492;-445;-116
7533;151;733;102
7534;187;149;363
7535;45;-381;540
7536;-532;60;73
7537;-591;-933;784
7538;653;323;-536
7539;240;891;8
7540;730;307;448
7541;-476;-18;865
7542;-62;-455;577
7543;-463;429;861
7544;354;818;123
7545;-96;393;-316
7546;-709;-459;387
7547;-395;-421;-921
7548;946;246;574
7549;656;-436;-158
7550;595;323;-526
7551;-43;297;-324
7552;-498;247;-714
7553;-647;-520;-170
7554;-499;-846;842
7555;-433;-749;730
7556;241;-226;-638
7557;-737;847;-97
7558;-474;187;30
7559;-558;279;-52
7560;546;-546;-123
7561;-550;558;884
7562;85;-583;-493
7563;259;231;425
7564;338;832;85
7565;392;-203;-663
7566;657;205;-438
7567;-71;473;-338
7568;-76;-433;627
7569;-515;-400;-349
7570;-558;209;129
7571;-800;-512;410
7572;-869;799;47
7573;662;-634;530
7574;-230;-479;518
7575;-670;-440;-254
7576;202;378;468
7577;775;-805;-736
7578;861;373;633
7579;-769;-483;257
7580;-496;-314;-282
7581;-481;481;-782
7582;34;412;-382
7583;78;-815;-486
7584;218;816;160
7585;-23;336;-258
7586;631;-623;631
7587;-476;-833;775
7588;55;453;-278
7589;-200;-369;529
7590;-151;-430;596
7591;662;-522;642
7592;-571;502;810
7593;658;-629;699
7594;-787;793;-42
7595;185;211;422
7596;-371;-320;-669
7597;-497;-815;790
7598;-546;-381;-157
7599;-814;747;61
7600;225;257;269
7601;-348;-252;-880
7602;32;482;-353
7603;-904;-524;278
7604;749;-732;-716
7605;212;749;-70
7606;299;-299;-651
7607;-690;54;800
7608;-29;-465;470
7609;-887;-356;341
7610;-130;-363;554
7611;293;741;-47
7612;-505;-103;694
7613;228;335;274
7614;589;-631;749
7615;-598;235;-41
7616;149;815;-15
7617;-620;-176;832
7618;600;-696;669
7619;-533;-906;788
7620;122;783;-11
7621;-493;563;790
7622;-341;-275;-710
7623;302;866;-49
7624;-387;367;-690
7625;-551;-436;-183
7626;-105;-370;562
7627;-579;-128;678
7628;-387;548;830
7629;-448;-406;-285
7630;664;276;-531
7631;-354;494;712
7632;855;-901;-783
7633;-43;-519;481
7634;641;-501;649
7635;-622;-25;799
7636;169;848;-33
7637;370;833;37
7638;763;239;-369
7639;-862;649;6
7640;236;926;111
7641;561;-512;-48
7642;-438;280;-712
7643;757;-678;-728
7644;-639;57;829
7645;662;-872;-851
7646;-541;418;-685
7647;-625;-30;831
7648;808;297;462
7649;223;812;210
7650;-523;-950;846
7651;666;-865;-747
7652;-402;537;666
7653;-17;-326;554
7654;233;297;436
7655;-547;62;38
7656;-491;566;764
7657;-559;-911;692
7658;754;348;-411
7659;913;267;557
7660;-99;-703;-480
7661;-242;-317;-799
7662;-442;242;-754
7663;-528;168;-8
7664;-735;-415;234
7665;-360;319;-717
7666;888;342;622
7667;109;265;444
7668;-415;-302;-796
7669;-840;-347;435
7670;-465;423;-716
7671;542;-446;-197
7672;-425;267;-706
7673;-515;174;-9
7674;-594;-479;-190
7675;804;-717;-788
7676;-383;-233;-776
7677;-486;-322;-214
7678;-553;465;-734
7679;590;-421;-38
7680;-443;538;828
7681;368;-116;-749
7682;-864;-478;342
7683;930;405;577
7684;680;239;-486
7685;-376;490;858
7686;816;-689;-710
7687;-515;177;28
7688;606;-729;685
7689;435;-166;-601
7690;-816;827;87
7691;711;322;-538
7692;-24;-479;574
7693;-591;-796;643
7694;375;-140;-633
7695;343;-247;-722
7696;156;796;-52
7697;-404;-461;-875
7698;746;-556;623
7699;-532;-964;800
7700;-510;264;14
7701;345;-287;-725
7702;-1;-726;-331
7703;-653;-134;785
7704;49;-727;-497
7705;-500;320;-57
7706;-474;223;78
7707;-449;-512;-241
7708;167;221;359
7709;126;334;-309
7710;247;771;39
7711;182;799;32
7712;-626;-854;656
7713;-543;-557;-307
7714;-83;397;-286
7715;804;-818;-745
7716;573;254;-470
7717;-528;259;-90
7718;-717;-419;352
7719;-460;-385;-302
7720;329;-83;-784
7721;-368;463;-719
7722;849;354;607
7723;-825;-476;430
7724;566;-518;-48
7725;753;181;-419
7726;754;-858;-890
7727;-83;-717;-395
7728;-552;535;838
7729;-635;-834;706
7730;81;339;-462
7731;21;317;-321
7732;-498;380;-652
7733;562;-441;-209
7734;-323;-357;-766
7735;144;850;69
7736;-836;-348;446
7737;634;-448;-172
7738;242;238;370
7739;-402;428;-864
7740;692;-566;-186
7741;-490;418;-747
7742;113;-609;-473
7743;-769;764;62
7744;57;-566;-422
7745;88;395;-237
7746;-523;296;-828
7747;-348;426;-810
7748;240;-213;-604
7749;-528;212;7
7750;-821;819;-131
7751;-789;668;-157
7752;-500;-450;-267
7753;630;-702;597
7754;613;-615;-134
7755;-556;-843;844
7756;-361;395;-754
7757;-835;-529;423
7758;398;-233;-706
7759;370;-119;-722
7760;729;256;499
7761;-36;-434;602
7762;212;390;334
7763;-522;475;-776
7764;754;327;-346
7765;156;194;441
7766;-488;628;877
7767;182;778;53
7768;351;-44;-692
7769;-812;706;26
7770;-5;-577;-531
7771;746;258;-370
7772;654;145;-396
7773;949;392;502
7774;-603;-958;690
7775;317;-23;-707
7776;-8;-493;488
7777;377;-39;-742
7778;-534;-18;918
7779;39;371;-218
7780;641;-617;702
7781;814;-860;-738
7782;-566;-763;760
7783;-769;-488;337
7784;-551;170;8
7785;674;239;-349
7786;-440;220;-16
7787;314;819;143
7788;-90;-510;533
7789;-23;-575;-390
7790;-86;399;-349
7791;555;-404;-97
7792;281;-114;-655
7793;15;-673;-436
7794;712;-867;-775
7795;267;251;332
7796;122;344;-419
7797;179;312;282
7798;-24;-761;-501
7799;558;251;-391
7800;-474;283;-794
7801;-93;-341;492
7802;284;-166;-687
7803;-710;-53;884
7804;-630;-127;770
7805;-423;-915;702
7806;-559;-766;750
7807;290;-86;-641
7808;-594;-124;880
7809;0;498;-429
7810;-421;444;-819
7811;-621;210;77
7812;-175;-351;551
7813;-627;-840;758
7814;742;-870;-800
7815;618;370;-399
7816;-599;-393;-262
7817;-430;225;-49
7818;550;290;-328
7819;39;-646;-433
7820;20;-445;459
7821;-533;617;732
7822;467;-497;-105
7823;701;302;-460
7824;-489;538;683
7825;-583;240;64
7826;587;-512;573
7827;-368;-427;-829
7828;161;303;328
7829;-399;151;4
7830;558;-524;-182
7831;-871;-426;440
7832;759;-500;631
7833;-544;287;78
7834;-48;-493;526
7835;258;710;43
7836;553;205;-351
7837;-668;-46;808
7838;643;-503;550
7839;-801;757;-56
7840;-184;-387;491
7841;75;458;-356
7842;-662;32;698
7843;-500;-901;750
7844;-592;-365;-128
7845;-420;-420;-879
7846;416;-123;-601
7847;-442;-428;-147
7848;-18;334;-379
7849;-518;312;-854
7850;-614;-516;-321
7851;-412;652;802
7852;-466;-349;-148
7853;-566;629;760
7854;187;741;21
7855;707;354;597
7856;-500;-321;-204
7857;-639;-10;900
7858;-545;48;769
7859;-457;258;3
7860;-225;-410;-776
7861;-508;-353;-318
7862;36;-652;-428
7863;-439;634;689
7864;761;364;504
7865;-691;-88;831
7866;-709;864;-79
7867;641;-747;-820
7868;158;891;64
7869;-466;-457;-158
7870;-101;-382;618
7871;-563;187;137
7872;-517;141;-92
7873;-320;-229;-745
7874;-477;572;933
7875;735;-624;599
7876;-582;346;-801
7877;-1;-640;-324
7878;-577;110;776
7879;236;762;179
7880;-790;889;-61
7881;-669;686;-72
7882;102;-637;-386
7883;632;344;-499
7884;215;836;-50
7885;-595;-308;-210
7886;110;335;364
7887;-802;792;30
7888;-835;-361;246
7889;744;-766;-845
7890;128;333;-296
7891;-84;-351;494
7892;-26;-480;564
7893;-711;-11;849
7894;639;384;-302
7895;914;276;443
7896;-418;-240;-805
7897;754;-802;-913
7898;101;365;-250
7899;255;852;63
7900;-436;371;-720
7901;-25;505;-360
7902;60;-548;-475
7903;-520;-120;753
7904;33;484;-259
7905;-515;-326;-137
7906;-433;297;-841
7907;604;-687;591
7908;-452;-725;741
7909;381;-116;-596
7910;293;258;338
7911;883;352;461
7912;658;-403;-208
7913;43;498;-406
7914;-24;-389;539
7915;-454;-873;826
7916;-120;-512;437
7917;717;-839;-729
7918;718;285;-426
7919;-265;-321;-784
7920;57;258;-375
7921;778;344;-409
7922;-418;486;731
7923;65;257;385
7924;-638;-430;-150
7925;-357;396;-676
7926;-353;446;-803
7927;-38;487;-244
7928;-868;-568;275
7929;-595;275;-85
7930;-525;373;-859
7931;-599;-60;820
7932;-812;779;-138
7933;-382;-466;-873
7934;761;-570;680
7935;-478;170;84
7936;-420;486;876
7937;-436;-880;749
7938;-471;-426;-254
7939;-854;-444;192
7940;268;-290;-697
7941;370;-37;-682
7942;-445;-423;-183
7943;-785;-443;442
7944;634;-547;-160
7945;-101;-491;445
7946;-31;-760;-375
7947;-884;-460;251
7948;585;-589;-261
7949;-648;-826;835
7950;805;258;419
7951;67;-723;-358
7952;708;385;563
7953;-590;261;21
7954;-737;671;-70
7955;767;364;576
7956;848;262;523
7957;129;319;508
7958;657;330;-517
7959;-126;-311;573
7960;-416;444;-715
7961;766;290;546
7962;-548;268;-779
7963;639;-447;-88
7964;-277;-340;-678
7965;288;856;-5
7966;292;758;159
7967;35;357;-286
7968;-52;-597;-368
7969;-513;-789;749
7970;-470;660;710
7971;552;-670;657
7972;-871;-334;417
7973;90;464;-305
7974;-545;-508;-210
7975;-479;-82;783
7976;-62;-708;-505
7977;805;-812;-819
7978;698;-771;-716
7979;495;-413;-145
7980;-603;242;45
7981;-264;-250;-769
7982;-634;-937;749
7983;-729;-76;818
7984;-519;171;-152
7985;-439;465;814
7986;901;352;508
7987;-443;-402;-256
7988;-506;496;845
7989;584;-634;-133
7990;781;-771;-953
7991;-496;-538;-188
7992;-814;-483;207
7993;355;-266;-674
7994;488;-564;-180
7995;-496;25;738
7996;-768;-430;257
7997;-182;-408;497
7998;-626;51;906
7999;585;335;-467
8000;-327;-372;-827
8001;-403;-375;-797
8002;460;-476;-202
8003;820;363;449
8004;795;318;518
8005;-562;-752;698
8006;630;-533;-138
8007;450;-459;-226
8008;735;-867;-856
8009;896;356;485
8010;64;-743;-458
8011;198;203;405
8012;4;-469;477
8013;928;223;512
8014;-551;-466;-221
8015;-449;250;-816
8016;798;312;-416
8017;674;341;-489
8018;-571;-481;-106
8019;667;-516;548
8020;557;348;-398
8021;-705;-47;831
8022;-467;-372;-169
8023;-349;-390;-923
8024;232;194;352
8025;-345;501;865
8026;-669;-455;-184
8027;-368;546;870
8028;276;-52;-682
8029;499;-466;-72
8030;-401;-278;-743
8031;677;-625;711
8032;847;361;568
8033;201;301;523
8034;-363;643;815
8035;323;-151;-741
8036;-591;205;-111
8037;17;480;-349
8038;-617;-505;-263
8039;147;-621;-441
8040;-244;-440;-845
8041;825;382;659
8042;-470;639;803
8043;465;-509;-63
8044;-646;-894;736
8045;726;-651;661
8046;400;-265;-627
8047;-829;-357;366
8048;-87;399;-432
8049;205;-112;-664
8050;602;-518;589
8051;875;321;675
8052;-602;89;742
8053;-457;-855;643
8054;760;308;588
8055;-115;-339;628
8056;-330;-280;-808
8057;-789;655;-90
8058;722;-729;-866
8059;12;-652;-517
8060;-642;-886;840
8061;-468;-784;710
8062;-747;-505;339
8063;238;-144;-720
8064;-551;576;767
8065;-461;-831;685
8066;149;710;51
8067;558;257;-413
8068;247;-60;-697
8069;-39;-602;-459
8070;-377;439;803
8071;-384;-352;-827
8072;278;835;174
8073;-905;715;-36
8074;-37;-302;570
8075;-468;272;-730
8076;-411;-323;-892
8077;-681;790;-136
8078;-788;-343;323
8079;-837;-330;262
8080;796;394;435
8081;473;-494;-105
8082;638;-476;-276
8083;912;281;590
8084;-428;514;795
8085;967;316;502
8086;511;-615;-233
8087;-554;-15;888
8088;173;849;38
8089;297;877;131
8090;207;290;266
8091;-517;-705;765
8092;101;-689;-462
8093;-493;-88;855
8094;-507;93;-55
8095;-523;471;-689
8096;491;-515;-78
8097;-838;-365;402
8098;-785;-375;351
8099;-497;342;-860
8100;-133;-425;493
8101;-524;-956;840
8102;800;440;471
8103;581;-554;631
8104;-880;-307;313
8105;266;277;524
8106;-449;202;-85
8107;587;-496;578
8108;689;161;-353
8109;-736;776;86
8110;-589;-481;-222
8111;-21;334;-273
8112;-542;477;-727
8113;67;391;-372
8114;-672;13;863
8115;524;307;-380
8116;-809;638;-55
8117;-546;321;-808
8118;123;-569;-437
8119;649;-810;-789
8120;119;487;-311
8121;-197;-414;603
8122;223;286;438
8123;85;344;-346
8124;-456;103;-7
8125;837;192;551
8126;629;241;-401
8127;549;-670;618
8128;879;-808;-894
8129;349;862;23
8130;-522;502;912
8131;-907;-345;311
8132;658;-513;-43
8133;-509;15;900
8134;-580;548;861
8135;553;-532;-15
8136;572;-580;-165
8137;-784;-428;439
8138;-784;-478;216
8139;249;323;342
8140;220;372;331
8141;831;-849;-914
8142;869;339;675
8143;-805;-312;282
8144;218;867;22
8145;355;-191;-802
8146;323;-247;-774
8147;-441;-490;-138
8148;-500;504;855
8149;336;315;399
8150;-556;254;-115
8151;722;191;-393
8152;644;199;-291
8153;-407;466;883
8154;352;842;43
8155;706;-653;621
8156;-502;149;20
8157;652;298;-392
8158;293;897;72
8159;-333;413;-734
8160;-399;-819;782
8161;522;-583;-159
8162;-557;-103;888
8163;802;-619;617
8164;895;250;637
8165;705;-562;567
8166;628;-600;603
8167;-58;-364;489
8168;-867;-371;393
8169;-527;476;837
8170;169;-659;-502
8171;-480;463;-654
8172;250;880;91
8173;718;-730;605
8174;371;-292;-630
8175;-382;201;30
8176;-817;-450;338
8177;99;360;-385
8178;135;402;-390
8179;-786;853;-70
8180;234;414;473
8181;-34;-697;-565
8182;220;180;498
8183;-592;-512;-320
8184;-891;762;-115
8185;715;263;-519
8186;-5;422;-256
8187;-550;-470;-178
8188;608;-660;674
8189;-551;-57;831
8190;214;-199;-750
8191;601;368;-516
8192;-604;-145;743
8193;-604;-930;702
8194;-479;-919;647
8195;-544;286;2
8196;124;-671;-489
8197;-93;412;-326
8198;275;860;121
8199;-529;63;854
8200;12;-637;-440
8201;546;322;-368
8202;-283;-244;-805
8203;245;265;354
8204;-808;714;66
8205;690;-533;-92
8206;556;-372;-230
8207;824;-874;-837
8208;367;-32;-689
8209;-949;-383;329
8210;298;809;-16
8211;231;811;192
8212;111;473;-400
8213;712;347;531
8214;-417;538;822
8215;-471;-376;-716
8216;371;-112;-778
8217;613;392;-384
8218;-381;319;-710
8219;140;826;-20
8220;224;-165;-740
8221;640;-482;587
8222;-529;-392;-158
8223;199;249;366
8224;-510;-867;858
8225;-265;-422;-777
8226;-427;491;790
8227;-345;458;-783
8228;-467;-328;-780
8229;243;160;349
8230;-813;620;-97
8231;808;-875;-699
8232;-80;-547;613
8233;-368;-381;-903
8234;-492;-488;-340
8235;-539;165;139
8236;-579;334;-782
8237;-455;2;805
8238;-586;-139;695
8239;-322;416;-763
8240;576;-457;-113
8241;773;-823;-871
8242;-13;319;-345
8243;745;-634;744
8244;25;-742;-445
8245;-883;678;-68
8246;212;362;415
8247;334;-208;-590
8248;-10;-376;442
8249;547;-615;-91
8250;256;906;67
8251;-546;-34;867
8252;-501;341;-846
8253;-208;-337;-756
8254;-162;-361;511
8255;208;378;474
8256;719;-602;524
8257;125;273;309
8258;-112;-496;583
8259;233;847;171
8260;-602;-27;730
8261;-84;444;-390
8262;-819;817;93
8263;-808;776;59
8264;919;365;489
8265;637;-596;-227
8266;-145;-472;620
8267;-580;-473;-257
8268;-653;-868;777
8269;529;-575;-177
8270;-499;298;-822
8271;448;-135;-644
8272;132;-626;-528
8273;737;269;-431
8274;-605;-810;684
8275;471;-528;-79
8276;-177;-409;623
8277;56;483;-322
8278;-628;-893;643
8279;-530;-395;-318
8280;-419;-276;-726
8281;-397;-344;-727
8282;760;-814;-685
8283;-53;443;-228
8284;-155;-432;638
8285;297;877;49
8286;-680;799;-52
8287;-522;-795;665
8288;-632;-44;838
8289;772;291;539
8290;781;309;-434
8291;47;-789;-483
8292;-362;-291;-903
8293;364;781;12
8294;113;311;333
8295;665;171;-387
8296;-478;-402;-781
8297;94;-672;-328
8298;6;264;-380
8299;-826;653;-41
8300;-26;-723;-409
8301;-541;224;78
8302;-543;74;-2
8303;-498;499;707
8304;114;-600;-340
8305;-785;-501;227
8306;-538;-508;-335
8307;-179;-394;615
8308;-567;605;836
8309;14;350;-409
8310;217;-114;-658
8311;-477;616;822
8312;-630;280;1
8313;-594;-46;758
8314;607;-544;-235
8315;605;-463;-51
8316;-461;-420;-119
8317;312;-108;-616
8318;-124;-379;458
8319;640;-507;-111
8320;-550;48;24
8321;190;373;341
8322;430;-222;-702
8323;70;-681;-511
8324;146;848;47
8325;-581;-47;921
8326;-753;-410;264
8327;16;-499;482
8328;-511;194;-105
8329;-525;-839;620
8330;250;-117;-603
8331;-57;459;-418
8332;285;220;380
8333;-431;143;53
8334;663;-816;-879
8335;137;-713;-378
8336;-546;-885;641
8337;-312;-279;-844
8338;740;-774;-774
8339;636;-724;680
8340;249;755;39
8341;791;404;544
8342;-573;282;88
8343;53;468;-429
8344;-540;320;-727
8345;-625;-154;713
8346;-196;-433;507
8347;-365;316;-833
8348;-764;-438;339
8349;-631;-325;-227
8350;-500;609;775
8351;-26;293;-380
8352;-397;196;-11
8353;276;187;409
8354;9;-735;-461
8355;739;-873;-719
8356;211;256;469
8357;-457;-455;-155
8358;-434;309;-670
8359;592;215;-293
8360;-506;258;-91
8361;715;341;-472
8362;-602;-528;-222
8363;224;743;-31
8364;-536;318;-755
8365;9;388;-451
8366;610;-468;673
8367;-426;-781;678
8368;292;271;466
8369;585;-560;-128
8370;-715;5;774
8371;-112;-405;675
8372;827;180;507
8373;-757;665;6
8374;154;371;-327
8375;-361;423;-709
8376;79;446;-416
8377;697;-694;560
8378;3;-340;491
8379;-859;-391;428
8380;16;-632;-355
8381;-449;-409;-814
8382;-446;344;-673
8383;585;365;-480
8384;-580;104;-56
8385;107;233;403
8386;11;-724;-417
8387;26;-464;525
8388;-430;-860;702
8389;-602;-802;628
8390;768;244;-477
8391;-657;-496;-182
8392;-469;567;780
8393;463;-520;-115
8394;863;235;654
8395;541;-400;-121
8396;-636;-472;-328
8397;-597;-759;772
8398;-558;649;772
8399;713;396;-336
8400;-508;-890;716
8401;-432;655;692
8402;-835;-367;227
8403;765;-743;-911
8404;-455;-427;-318
8405;814;423;574
8406;921;315;533
8407;-406;418;-691
8408;70;-754;-354
8409;53;-787;-370
8410;-512;554;863
8411;-446;243;78
8412;-815;678;-21
8413;698;184;-315
8414;555;341;-341
8415;345;-183;-645
8416;877;-703;-775
8417;-155;-441;421
8418;-790;698;70
8419;-472;-973;720
8420;514;324;-395
8421;-514;312;-16
8422;437;-243;-681
8423;14;-672;-428
8424;364;-241;-770
8425;-63;494;-307
8426;28;-761;-472
8427;695;-606;558
8428;584;-456;-157
8429;742;-578;607
8430;879;417;586
8431;661;-860;-884
8432;-152;-415;559
8433;-554;-768;754
8434;-562;144;14
8435;581;-531;-204
8436;274;855;-71
8437;195;284;551
8438;-638;-361;-167
8439;-463;512;853
8440;778;295;485
8441;534;-466;-216
8442;-742;801;62
8443;-597;-67;719
8444;-585;-348;-202
8445;663;-577;733
8446;674;-550;721
8447;573;-373;-196
8448;346;-158;-713
8449;91;240;474
8450;241;354;428
8451;76;303;-318
8452;63;342;-272
8453;743;-672;608
8454;-911;-464;229
8455;-438;386;-765
8456;-708;672;-120
8457;312;-231;-783
8458;-593;-550;-161
8459;-231;-415;-741
8460;-134;-496;493
8461;205;214;352
8462;-895;-519;233
8463;681;-787;-867
8464;-891;737;68
8465;62;-643;-537
8466;-256;-289;-733
8467;666;397;-490
8468;-663;799;8
8469;-393;-355;-689
8470;832;380;495
8471;-833;-380;278
8472;-507;189;39
8473;234;712;55
8474;-262;-260;-871
8475;100;188;418
8476;861;240;525
8477;-9;-616;-468
8478;524;304;-451
8479;119;405;-436
8480;7;462;-404
8481;-15;-698;-429
8482;-646;705;-51
8483;-428;-943;780
8484;692;-666;666
8485;523;-464;-174
8486;621;-554;-32
8487;82;-580;-365
8488;-564;-848;836
8489;630;360;-530
8490;-734;830;20
8491;-530;193;12
8492;-317;404;-714
8493;942;321;454
8494;-533;221;14
8495;-807;-520;406
8496;-461;-345;-221
8497;-5;405;-394
8498;135;-627;-464
8499;-60;-520;479
8500;-405;204;-81
8501;885;-859;-865
8502;-799;-571;292
8503;-845;-311;375
8504;-306;-265;-843
8505;-619;245;-83
8506;-518;-48;897
8507;-850;-507;223
8508;271;753;103
8509;-651;793;-14
8510;-373;252;-713
8511;271;-109;-621
8512;-344;-359;-934
8513;-559;336;-743
8514;-641;27;701
8515;692;240;-368
8516;192;330;347
8517;-466;-495;-249
8518;-441;354;-594
8519;-489;-68;814
8520;775;213;569
8521;266;781;-52
8522;-60;-723;-407
8523;-472;645;827
8524;-711;-368;321
8525;-417;530;818
8526;634;-633;517
8527;505;-479;-95
8528;-474;563;675
8529;759;-663;727
8530;284;707;-1
8531;-536;346;-712
8532;-481;447;766
8533;384;-201;-803
8534;552;-542;596
8535;654;-637;595
8536;357;-208;-677
8537;771;262;-379
8538;702;-754;-708
8539;-87;-307;540
8540;-889;-477;248
8541;725;-671;614
8542;-410;283;-786
8543;-276;-256;-809
8544;185;838;94
8545;874;-823;-786
8546;238;307;351
8547;-440;272;-816
8548;-95;-394;526
8549;-523;-332;-204
8550;-515;-326;-228
8551;336;-185;-606
8552;566;-653;687
8553;-492;-770;708
8554;279;227;402
8555;-633;-169;829
8556;608;-469;-282
8557;-801;689;21
8558;-89;-555;555
8559;631;300;-553
8560;447;-502;-177
8561;-104;414;-321
8562;544;-644;701
8563;703;278;-460
8564;110;475;-402
8565;84;-628;-392
8566;-407;-819;799
8567;-719;-502;316
8568;759;-639;751
8569;-490;183;112
8570;-487;262;37
8571;-499;156;-72
8572;-459;-333;-788
8573;709;-860;-884
8574;-511;-34;890
8575;-616;-34;929
8576;-422;-299;-888
8577;613;-573;654
8578;226;336;265
8579;-583;-968;734
8580;1;-565;-453
8581;-589;-5;724
8582;-20;-622;-515
8583;-622;267;-51
8584;-57;-632;-448
8585;-479;680;849
8586;-525;370;-841
8587;169;-724;-388
8588;805;197;611
8589;872;325;395
8590;27;412;-418
8591;-817;698;-75
8592;784;-909;-898
8593;794;-565;659
8594;639;-578;553
8595;-6;-513;492
8596;661;-833;-828
8597;742;278;-471
8598;-29;-683;-535
8599;-548;-775;868
8600;607;-559;696
8601;714;299;496
8602;-129;-483;640
8603;286;792;47
8604;77;-582;-424
8605;-245;-377;-782
8606;99;828;56
8607;-869;774;3
8608;196;843;37
8609;-360;-488;-767
8610;-853;760;-115
8611;-685;825;6
8612;-347;-394;-716
8613;-410;405;-611
8614;-920;-494;349
8615;-34;519;-393
8616;783;-683;-710
8617;200;278;425
8618;835;-705;-850
8619;694;-853;-786
8620;-445;664;738
8621;-17;-407;475
8622;-476;695;752
8623;879;-764;-799
8624;79;314;475
8625;477;-476;-184
8626;6;315;-323
8627;200;891;171
8628;-537;-963;656
8629;733;411;496
8630;545;-558;710
8631;-738;-490;277
8632;770;321;622
8633;-436;267;32
8634;-458;-517;-258
8635;-364;-282;-837
8636;-259;-415;-690
8637;657;-595;705
8638;319;-122;-679
8639;-380;-379;-763
8640;298;733;-18
8641;-38;-524;648
8642;-57;-505;463
8643;710;-683;647
8644;775;-845;-825
8645;-530;191;144
8646;501;-529;-200
8647;-457;-336;-748
8648;-730;-492;256
8649;367;-160;-598
8650;134;835;-18
8651;714;351;-362
8652;770;229;-458
8653;762;-703;-794
8654;-14;-403;547
8655;817;-763;-806
8656;134;337;-328
8657;837;-760;-689
8658;645;-836;-776
8659;-625;-461;-316
8660;865;252;662
8661;262;364;374
8662;-798;701;-121
8663;778;223;-416
8664;-881;-319;335
8665;-230;-385;-794
8666;-422;-326;-715
8667;-723;-428;317
8668;-552;-886;826
8669;-336;467;822
8670;-97;378;-411
8671;-503;55;841
8672;442;-111;-727
8673;-582;329;-716
8674;-358;312;-727
8675;-492;-22;750
8676;-594;-899;694
8677;-429;417;-870
8678;-568;-472;-199
8679;555;350;-329
8680;168;263;452
8681;-819;775;-78
8682;732;402;540
8683;-782;-362;318
8684;-53;-432;578
8685;422;-178;-721
8686;-804;-459;339
8687;-420;202;89
8688;597;340;-517
8689;21;457;-336
8690;-675;51;867
8691;702;-479;-142
8692;204;-135;-673
8693;-98;-443;655
8694;94;472;-297
8695;258;-200;-728
8696;-18;286;-286
8697;-321;-454;-790
8698;-109;-440;493
8699;693;-705;597
8700;-232;-349;-789
8701;-615;-796;706
8702;-317;-263;-850
8703;761;-870;-877
8704;-393;662;850
8705;699;-541;773
8706;53;508;-286
8707;114;-683;-541
8708;-821;729;-70
8709;590;275;-521
8710;22;418;-236
8711;89;-702;-305
8712;-268;-386;-868
8713;-399;442;-747
8714;-495;144;-20
8715;123;409;-277
8716;755;-708;-830
8717;737;-883;-716
8718;831;364;490
8719;-791;697;-121
8720;712;197;-454
8721;1;-657;-436
8722;-23;-598;-348
8723;-450;447;869
8724;783;366;458
8725;358;824;70
8726;-468;515;674
8727;-698;42;770
8728;69;332;357
8729;711;-665;701
8730;-498;154;-106
8731;-338;-342;-783
8732;174;804;129
8733;-373;-422;-902
8734;95;189;428
8735;-56;283;-396
8736;602;253;-471
8737;2;323;-222
8738;-81;-401;567
8739;814;-799;-856
8740;-393;-319;-804
8741;-587;70;848
8742;51;-579;-389
8743;-643;-324;-243
8744;-736;-387;246
8745;212;711;81
8746;48;418;-474
8747;-475;185;-57
8748;-467;354;-716
8749;-551;16;723
8750;674;-466;-185
8751;-729;637;-67
8752;-557;480;745
8753;582;-691;627
8754;-543;-102;767
8755;-76;-371;501
8756;404;-164;-732
8757;-634;46;878
8758;757;-727;-808
8759;-539;-527;-168
8760;-518;661;890
8761;-545;-87;745
8762;833;-817;-830
8763;736;-757;-948
8764;-565;-487;-293
8765;-492;673;799
8766;848;281;644
8767;309;726;-31
8768;138;783;-30
8769;-835;779;-163
8770;-863;-576;306
8771;-614;24;865
8772;-615;-853;801
8773;87;292;431
8774;81;-692;-558
8775;712;-597;749
8776;-482;-400;-166
8777;-120;-492;631
8778;273;783;-8
8779;620;273;-350
8780;244;287;404
8781;-460;-374;-717
8782;621;418;-413
8783;-581;-827;844
8784;529;-417;-80
8785;-920;-465;317
8786;571;299;-503
8787;-497;-478;-148
8788;142;811;-28
8789;706;-648;576
8790;-504;464;804
8791;696;-503;698
8792;609;-450;-192
8793;8;335;-269
8794;-518;625;773
8795;-420;374;-758
8796;87;-617;-368
8797;807;227;429
8798;-406;369;-745
8799;-612;-36;855
8800;-481;326;-30
8801;620;214;-390
8802;-520;606;876
8803;-64;-612;-390
8804;104;297;340
8805;-609;-340;-151
8806;-83;-488;535
8807;-9;-621;-467
8808;788;332;599
8809;198;776;-45
8810;-891;-512;371
8811;84;-750;-491
8812;-402;630;773
8813;-216;-372;524
8814;-479;206;63
8815;751;-766;-753
8816;-807;-558;270
8817;-147;-405;465
8818;-26;-693;-526
8819;-407;511;772
8820;-535;-42;859
8821;227;257;391
8822;-606;288;30
8823;-831;-385;450
8824;799;329;504
8825;-431;-297;-690
8826;-637;-34;671
8827;-431;-790;815
8828;293;203;475
8829;-119;-459;603
8830;654;224;-446
8831;-846;796;-41
8832;703;-506;630
8833;-455;555;690
8834;-197;-398;454
8835;260;355;343
8836;-814;706;73
8837;816;-874;-727
8838;-68;-467;399
8839;597;282;-304
8840;-349;-378;-650
8841;-902;786;-103
8842;633;-594;520
8843;130;297;306
8844;214;366;277
8845;-593;241;26
8846;841;183;516
8847;572;192;-472
