Point Number;X cooridnate;Y coordinate;Z coordinate
7513;585;-509;-716
7514;611;-608;-688
7515;-894;708;-460
7516;-839;77;255
7517;-872;-465;700
7518;718;-206;-146
7519;-116;-616;554
7520;-72;9;691
7521;521;-603;-685
7522;-59;1;688
7523;848;-151;-88
7524;63;-46;181
7525;334;846;-877
7526;-94;-545;614
7527;-519;92;-368
7528;-796;248;301
7529;-606;-381;-809
7530;522;-309;537
7531;-444;-459;39
7532;507;-277;673
7533;-127;-617;634
7534;-728;107;145
7535;-705;724;-468
7536;29;3;17
7537;-422;705;460
7538;-629;-493;-792
7539;602;-280;646
7540;143;887;647
7541;386;842;-784
7542;-485;-476;58
7543;-411;753;483
7544;-373;734;467
7545;-538;-441;-773
7546;577;-309;606
7547;-605;-538;-823
7548;-823;165;361
7549;-546;-417;-40
7550;-770;-429;710
7551;169;-150;135
7552;-645;219;183
7553;-816;671;-530
7554;-86;24;625
7555;-502;96;-288
7556;103;858;629
7557;-139;-511;584
7558;159;856;729
7559;492;-624;-731
7560;-525;799;446
7561;-493;97;-366
7562;767;-798;-159
7563;-476;-448;27
7564;104;-115;67
7565;-630;-473;-874
7566;-480;-489;-24
7567;863;-88;-172
7568;916;491;-541
7569;159;784;736
7570;-448;808;329
7571;-867;141;209
7572;-169;-560;649
7573;795;-906;-30
7574;861;-146;-91
7575;-847;-367;523
7576;820;-822;-69
7577;-855;710;-421
7578;-180;-568;654
7579;-522;66;-311
7580;-22;-118;111
7581;229;790;-722
7582;274;841;-875
7583;-69;74;661
7584;716;-786;-141
7585;-132;-646;575
7586;543;280;320
7587;769;-68;-74
7588;525;-217;576
7589;120;-188;60
7590;112;786;797
7591;-530;-409;63
7592;-606;-485;-674
7593;708;-887;-72
7594;122;829;651
7595;698;-72;-131
7596;-818;49;237
7597;222;799;-860
7598;-511;58;-341
7599;207;781;-776
7600;49;847;692
7601;882;429;-657
7602;-685;161;168
7603;327;641;-811
7604;710;-859;-162
7605;-454;748;390
7606;-767;-313;614
7607;-772;-424;687
7608;-77;39;565
7609;-706;-535;-839
7610;-479;97;-327
7611;515;-615;-708
7612;329;675;-839
7613;290;147;-531
7614;-728;-330;634
7615;-711;180;186
7616;-102;-579;580
7617;323;171;-491
7618;796;-855;-129
7619;-111;-47;649
7620;317;210;-514
7621;585;-265;508
7622;59;-116;-36
7623;-851;-277;662
7624;357;140;-492
7625;-470;-413;-44
7626;-139;-522;640
7627;-194;-605;553
7628;-821;644;-525
7629;41;842;735
7630;-548;-408;10
7631;-733;798;-466
7632;167;-173;154
7633;-82;-22;642
7634;-78;-24;654
7635;-614;-437;-902
7636;497;-340;520
7637;-846;777;-580
7638;78;-140;120
7639;290;694;-825
7640;122;-39;7
7641;582;-306;537
7642;-483;111;-304
7643;-100;35;651
7644;371;688;-767
7645;-710;167;380
7646;-61;10;696
7647;314;179;-564
7648;-209;852;-203
7649;-41;1;625
7650;31;776;742
7651;-110;-10;639
7652;599;-653;-639
7653;-240;780;-166
7654;186;-92;123
7655;449;-313;559
7656;104;732;687
7657;-356;759;381
7658;354;158;-477
7659;814;-129;-204
7660;40;-127;33
7661;902;393;-611
7662;93;818;731
7663;-154;806;-189
7664;603;-214;557
7665;584;251;341
7666;824;540;-597
7667;-105;15;624
7668;-506;105;-309
7669;-586;-414;-717
7670;281;164;-536
7671;-567;-443;-810
7672;-36;19;616
7673;-795;118;162
7674;663;369;383
7675;-656;-492;-811
7676;535;-323;529
7677;-444;827;344
7678;-74;10;606
7679;-879;-397;641
7680;-728;287;284
7681;-410;696;365
7682;741;-46;-184
7683;859;-194;-113
7684;681;236;278
7685;77;-168;-38
7686;-238;792;-188
7687;116;846;749
7688;-110;16;635
7689;500;-335;516
7690;589;-250;578
7691;-115;-644;612
7692;-838;795;-483
7693;603;-550;-635
7694;-220;844;-158
7695;-16;21;642
7696;587;-230;617
7697;739;288;253
7698;371;161;-565
7699;819;-862;-60
7700;-90;51;564
7701;-160;-511;603
7702;-588;-436;-702
7703;320;140;-557
7704;24;-57;34
7705;-911;-338;688
7706;195;-143;119
7707;-735;-444;649
7708;-144;-610;558
7709;812;-156;-79
7710;585;-325;557
7711;414;677;-840
7712;-101;-536;625
7713;-372;759;373
7714;892;-146;-127
7715;709;-815;-87
7716;121;-40;181
7717;360;204;-504
7718;-741;-338;649
7719;-835;-459;632
7720;-205;794;-182
7721;-112;-539;644
7722;-857;182;202
7723;-704;-521;-831
7724;-756;164;164
7725;-231;842;-234
7726;582;-625;-639
7727;366;741;-842
7728;-793;669;-573
7729;-373;738;465
7730;704;-791;-55
7731;-817;150;204
7732;-501;765;446
7733;584;-543;-680
7734;739;553;-543
7735;-54;8;694
7736;-710;-532;-776
7737;45;-30;108
7738;367;164;-536
7739;-704;231;312
7740;284;774;-736
7741;-788;116;163
7742;-436;830;446
7743;-65;-10;669
7744;-726;116;178
7745;-36;-86;51
7746;657;282;372
7747;-784;798;-534
7748;-233;861;-183
7749;-519;-483;25
7750;-184;-590;575
7751;-60;8;638
7752;-188;-551;649
7753;198;-135;80
7754;368;155;-564
7755;-789;-365;663
7756;-473;861;394
7757;-477;37;-330
7758;782;-923;-131
7759;590;-511;-668
7760;578;259;362
7761;831;466;-619
7762;569;-570;-761
7763;774;339;311
7764;-153;-539;539
7765;561;-193;546
7766;674;-939;-103
7767;194;-94;70
7768;-809;-480;713
7769;-497;25;-337
7770;-191;827;-151
7771;-81;-28;603
7772;-487;107;-368
7773;624;360;205
7774;106;807;642
7775;-128;-617;635
7776;-744;243;251
7777;-485;26;-337
7778;-516;-426;44
7779;-514;-411;-53
7780;-132;74;629
7781;750;-62;-18
7782;-171;-595;534
7783;519;-607;-680
7784;307;759;-906
7785;38;-43;68
7786;832;521;-511
7787;254;838;-842
7788;557;-602;-711
7789;60;-70;15
7790;-471;-464;-24
7791;317;195;-519
7792;-464;108;-321
7793;367;165;-479
7794;282;800;-778
7795;-137;-553;565
7796;102;-72;2
7797;128;781;664
7798;-189;-536;600
7799;739;-768;-129
7800;538;-653;-717
7801;-123;-622;612
7802;844;-208;-91
7803;702;260;264
7804;164;-44;111
7805;173;-208;102
7806;534;-341;607
7807;-854;-390;627
7808;-440;721;410
7809;611;-592;-736
7810;308;151;-569
7811;920;556;-564
7812;110;-77;6
7813;633;305;371
7814;965;482;-563
7815;-774;-432;629
7816;-491;-445;81
7817;-171;-627;576
7818;692;345;284
7819;563;-297;559
7820;-116;-614;547
7821;-168;-635;564
7822;405;815;-793
7823;-839;-420;607
7824;-222;785;-212
7825;534;-283;621
7826;-231;857;-155
7827;798;-190;-46
7828;-186;865;-183
7829;-256;839;-185
7830;295;192;-525
7831;607;-337;540
7832;378;673;-738
7833;-721;180;239
7834;-848;-470;622
7835;-730;704;-480
7836;-160;46;640
7837;840;566;-546
7838;386;708;-890
7839;-107;48;669
7840;517;-617;-754
7841;918;534;-471
7842;340;176;-472
7843;-497;77;-364
7844;-712;737;-453
7845;-120;42;567
7846;794;-165;-233
7847;-736;85;355
7848;585;405;275
7849;-71;-5;618
7850;375;195;-496
7851;-189;787;-220
7852;-529;99;-316
7853;-818;737;-439
7854;-849;173;178
7855;-474;72;-342
7856;858;424;-485
7857;884;-110;-178
7858;704;314;273
7859;-454;692;429
7860;-497;-499;-49
7861;816;467;-534
7862;311;162;-479
7863;517;-342;531
7864;333;819;-736
7865;151;-56;0
7866;-80;34;697
7867;-143;-598;650
7868;138;850;690
7869;402;690;-889
7870;-758;727;-560
7871;576;-331;652
7872;380;182;-514
7873;345;149;-525
7874;-70;59;611
7875;97;-144;0
7876;670;366;223
7877;-867;674;-455
7878;-124;-9;576
7879;774;-910;-144
7880;716;-773;-137
7881;-862;-382;555
7882;632;384;297
7883;-437;711;427
7884;760;507;-495
7885;-494;99;-368
7886;344;164;-484
7887;-26;-1;634
7888;-743;715;-424
7889;682;395;331
7890;-588;-530;-731
7891;25;-45;165
7892;-426;670;415
7893;-879;781;-531
7894;-793;687;-562
7895;-533;-501;-724
7896;300;853;-751
7897;-582;-438;37
7898;-153;-515;568
7899;-513;-407;-58
7900;-563;-412;-828
7901;-725;256;322
7902;-844;206;178
7903;753;458;-562
7904;690;305;312
7905;505;-352;508
7906;-791;-436;557
7907;-237;794;-214
7908;319;666;-885
7909;-513;92;-287
7910;-669;-563;-771
7911;772;492;-632
7912;-183;854;-145
7913;643;422;289
7914;643;374;425
7915;329;174;-556
7916;-474;695;424
7917;798;-188;-40
7918;-219;825;-124
7919;-557;-490;41
7920;772;-226;-166
7921;-813;-427;589
7922;628;-635;-711
7923;709;-827;2
7924;59;858;786
7925;-858;682;-456
7926;-98;-616;625
7927;917;470;-605
7928;709;-740;-27
7929;692;-874;-11
7930;840;602;-503
7931;-845;-318;623
7932;331;218;-512
7933;-489;54;-312
7934;375;206;-535
7935;394;754;-783
7936;-538;-504;-869
7937;287;167;-526
7938;692;-882;0
7939;-777;159;195
7940;663;351;288
7941;-543;-474;3
7942;641;403;404
7943;787;-76;-133
7944;852;523;-622
7945;-497;820;482
7946;172;885;694
7947;820;612;-539
7948;-167;841;-159
7949;313;202;-547
7950;-399;814;341
7951;599;-516;-721
7952;595;-530;-675
7953;-45;0;614
7954;-142;-614;536
7955;289;192;-548
7956;795;-181;-111
7957;803;-795;-165
7958;-515;-472;-37
7959;-636;-364;-744
7960;-774;-368;718
7961;-796;775;-469
7962;44;779;784
7963;-38;-28;600
7964;758;-183;-168
7965;-805;87;251
7966;-479;831;441
7967;652;260;326
7968;-817;-405;601
7969;-186;-587;576
7970;-532;-482;-759
7971;156;814;786
7972;-527;-512;27
7973;-877;721;-552
7974;602;286;382
7975;-423;745;460
7976;846;486;-446
7977;-119;-540;558
7978;572;-558;-672
7979;851;-115;-173
7980;-493;-429;23
7981;743;-69;-202
7982;-74;36;632
7983;932;553;-496
7984;500;-257;578
7985;667;-746;-168
7986;-514;118;-313
7987;127;-96;159
7988;-520;49;-337
7989;-793;-328;654
7990;-817;223;168
7991;98;885;700
7992;-779;-420;666
7993;120;796;736
7994;350;128;-526
7995;-822;780;-467
7996;506;-316;565
7997;826;-128;-77
7998;-165;8;625
7999;-471;88;-310
8000;733;292;237
8001;-57;12;646
8002;-769;254;324
8003;-512;113;-303
8004;-434;679;394
8005;100;798;630
8006;-905;743;-515
8007;787;-209;-126
8008;-248;788;-151
8009;605;-325;627
8010;-541;-515;-785
8011;152;-138;175
8012;-636;-524;-693
8013;544;-316;573
8014;-879;-346;708
8015;-934;-359;634
8016;-883;-489;599
8017;-210;840;-207
8018;539;-270;485
8019;929;550;-558
8020;-740;190;283
8021;81;832;744
8022;-764;734;-494
8023;344;643;-785
8024;-507;808;395
8025;616;-606;-694
8026;-197;869;-197
8027;319;748;-927
8028;-870;-305;645
8029;-224;786;-199
8030;-497;86;-381
8031;-513;69;-319
8032;294;691;-720
8033;697;-950;-117
8034;-909;-380;659
8035;315;176;-485
8036;-404;831;402
8037;-154;812;-173
8038;802;-782;-109
8039;-818;757;-464
8040;-460;83;-309
8041;-444;737;422
8042;-749;-318;654
8043;599;-524;-649
8044;-620;-518;-702
8045;-472;726;361
8046;-809;648;-539
8047;-823;-354;719
8048;110;818;756
8049;-742;701;-537
8050;334;754;-921
8051;-706;224;334
8052;-225;843;-167
8053;829;-202;-88
8054;-729;733;-465
8055;357;144;-484
8056;-496;-484;-780
8057;-705;-470;-877
8058;695;-844;-201
8059;-815;167;371
8060;-439;755;481
8061;-451;69;-314
8062;114;-83;122
8063;570;-600;-779
8064;720;-935;-169
8065;-687;-475;-879
8066;621;290;389
8067;303;828;-908
8068;-163;-524;568
8069;-465;-444;1
8070;-498;54;-353
8071;169;-102;41
8072;-463;41;-346
8073;567;-365;581
8074;-78;-17;692
8075;346;175;-537
8076;-734;-463;-814
8077;-482;-397;38
8078;-91;-562;551
8079;164;-29;40
8080;833;-869;-71
8081;-125;-515;619
8082;557;269;303
8083;-682;83;256
8084;-527;-472;10
8085;-794;-286;595
8086;157;-121;-19
8087;579;-347;645
8088;-869;-361;553
8089;891;576;-620
8090;-813;726;-418
8091;357;202;-522
8092;600;-276;576
8093;4;-80;-2
8094;789;591;-574
8095;-814;692;-480
8096;746;-159;-72
8097;611;240;258
8098;778;-99;-123
8099;-151;-11;660
8100;-519;71;-359
8101;501;-377;627
8102;544;353;281
8103;715;239;338
8104;-28;17;647
8105;-878;805;-524
8106;-508;119;-322
8107;771;-188;-65
8108;778;534;-483
8109;687;334;321
8110;307;135;-492
8111;31;-78;10
8112;633;-628;-709
8113;-364;768;398
8114;-791;-489;690
8115;546;-290;481
8116;-730;64;260
8117;-809;690;-429
8118;-456;-434;31
8119;-566;-477;7
8120;-242;776;-179
8121;764;-751;-106
8122;315;185;-516
8123;801;-863;-169
8124;738;-737;-113
8125;589;293;243
8126;-851;752;-594
8127;907;468;-606
8128;-709;203;186
8129;32;-139;62
8130;-771;220;314
8131;-722;773;-466
8132;-107;-39;600
8133;736;-865;-114
8134;617;303;342
8135;-534;-400;28
8136;748;-173;-9
8137;-898;773;-445
8138;761;-80;-78
8139;-760;-468;668
8140;595;-272;570
8141;-189;-586;585
8142;-496;120;-366
8143;491;-329;567
8144;857;409;-541
8145;-126;15;621
8146;-122;-23;640
8147;576;-274;606
8148;70;-205;44
8149;539;-629;-631
8150;-418;700;482
8151;932;459;-520
8152;-700;164;250
8153;779;-114;-203
8154;-419;734;387
8155;-469;808;417
8156;506;-201;582
8157;-734;131;283
8158;-247;819;-189
8159;795;443;-603
8160;659;-851;-128
8161;-768;179;282
8162;285;645;-731
8163;-655;251;223
8164;-506;-445;7
8165;-837;762;-534
8166;859;521;-587
8167;-861;-459;724
8168;-893;764;-452
8169;752;-187;-226
8170;3;-41;18
8171;143;793;755
8172;141;849;735
8173;-155;-623;541
8174;829;-209;-97
8175;-774;665;-498
8176;693;-45;-155
8177;69;-122;109
8178;-773;631;-492
8179;497;-289;641
8180;-778;240;169
8181;-497;-506;-775
8182;512;-214;545
8183;-123;-540;599
8184;-470;-423;3
8185;164;881;693
8186;-476;-423;4
8187;151;873;640
8188;744;-834;-46
8189;-437;737;353
8190;-479;52;-353
8191;-728;-375;583
8192;-475;94;-376
8193;-840;-403;662
8194;-150;-598;613
8195;-35;51;642
8196;832;-132;-92
8197;-530;-488;-56
8198;-101;-534;564
8199;697;349;260
8200;789;-201;-176
8201;-704;104;279
8202;-407;774;337
8203;-106;-2;629
8204;636;313;305
8205;219;769;-776
8206;-533;-427;-58
8207;8;-149;36
8208;764;-188;-61
8209;530;-539;-630
8210;372;791;-900
8211;-578;-423;-29
8212;-521;97;-353
8213;-492;96;-300
8214;65;748;740
8215;656;250;380
8216;-183;850;-166
8217;-782;126;340
8218;536;-616;-767
8219;629;-833;-125
8220;-472;68;-378
8221;628;327;339
8222;-847;-372;677
8223;-853;228;228
8224;-827;-289;697
8225;-80;-37;578
8226;-840;114;295
8227;-129;-548;573
8228;-529;-505;-735
8229;529;-621;-666
8230;675;-121;-176
8231;-485;778;337
8232;-258;846;-165
8233;159;-164;98
8234;545;-558;-660
8235;724;237;273
8236;579;-226;637
8237;99;-50;-40
8238;-792;255;310
8239;-138;-610;579
8240;-721;128;307
8241;88;-44;153
8242;572;346;355
8243;297;145;-562
8244;647;-606;-688
8245;89;817;628
8246;584;-562;-680
8247;126;746;739
8248;-479;778;398
8249;353;167;-574
8250;314;689;-816
8251;102;4;48
8252;-692;-462;-753
8253;-91;0;578
8254;508;-230;612
8255;-855;-436;622
8256;-742;707;-466
8257;63;-29;150
8258;-509;829;448
8259;203;768;-851
8260;-666;91;280
8261;54;908;752
8262;-83;88;645
8263;-488;83;-298
8264;-495;-451;-49
8265;368;651;-774
8266;854;368;-563
8267;591;271;289
8268;545;-536;-626
8269;555;-206;644
8270;501;-376;614
8271;-146;-613;623
8272;-489;63;-365
8273;-122;73;647
8274;-179;842;-159
8275;-222;854;-221
8276;-502;-451;73
8277;-556;-490;-752
8278;-127;21;692
8279;-784;801;-485
8280;-387;705;359
8281;-908;715;-527
8282;-706;223;338
8283;760;-109;-192
8284;147;729;706
8285;673;-761;-153
8286;-1;-119;27
8287;-169;812;-220
8288;839;487;-582
8289;606;-559;-712
8290;-799;-314;702
8291;186;696;-789
8292;48;-108;-18
8293;-95;49;566
8294;843;550;-539
8295;321;116;-547
8296;308;136;-496
8297;-786;-350;644
8298;680;-147;-68
8299;-813;-419;752
8300;-146;6;600
8301;704;-109;-187
8302;601;-650;-682
8303;534;-301;681
8304;351;126;-505
8305;826;419;-630
8306;-131;77;611
8307;-807;-300;642
8308;725;-734;-118
8309;799;452;-663
8310;-885;758;-419
8311;-516;118;-306
8312;-865;-348;666
8313;555;-242;549
8314;-76;-19;669
8315;262;800;-724
8316;29;-168;43
8317;337;653;-815
8318;-848;654;-469
8319;-496;64;-291
8320;597;-540;-648
8321;706;-768;-180
8322;762;-47;-194
8323;-129;-560;565
8324;55;-94;46
8325;559;-353;554
8326;-577;-558;-878
8327;-174;-620;598
8328;747;342;301
8329;787;-808;-11
8330;-899;-391;581
8331;508;-635;-738
8332;520;-655;-697
8333;611;424;360
8334;-725;133;217
8335;-518;42;-305
8336;-105;12;666
8337;-98;-5;660
8338;833;-823;-132
8339;739;-76;-69
8340;596;-639;-750
8341;188;785;759
8342;-787;772;-534
8343;-193;-562;645
8344;37;785;761
8345;668;-160;-175
8346;-450;821;356
8347;125;-26;153
8348;-536;92;-302
8349;143;728;726
8350;532;-213;645
8351;411;692;-783
8352;73;835;650
8353;289;151;-499
8354;286;848;-823
8355;202;-77;140
8356;-756;-409;580
8357;733;-41;-168
8358;819;439;-630
8359;764;292;303
8360;-711;-433;-731
8361;-138;-517;557
8362;-696;90;255
8363;-509;103;-362
8364;71;888;726
8365;314;723;-858
8366;-204;-598;642
8367;-583;-421;-31
8368;-865;145;200
8369;-57;79;634
8370;662;408;241
8371;418;725;-819
8372;-763;120;196
8373;-785;805;-424
8374;834;-177;-153
8375;648;403;349
8376;964;459;-597
8377;577;-618;-685
8378;-149;-626;551
8379;-543;69;-312
8380;-197;765;-174
8381;-635;-514;-737
8382;306;126;-516
8383;131;860;810
8384;-525;783;462
8385;-880;717;-413
8386;679;-141;-121
8387;-268;825;-183
8388;-684;89;266
8389;895;443;-545
8390;-218;805;-232
8391;-805;-414;596
8392;-862;197;260
8393;354;165;-580
8394;-924;-391;633
8395;294;192;-521
8396;-219;800;-145
8397;739;-842;-219
8398;-804;704;-398
8399;-850;-425;666
8400;-512;842;412
8401;-769;149;262
8402;344;693;-793
8403;-790;264;226
8404;563;-301;585
8405;658;346;323
8406;594;-265;578
8407;-658;173;324
8408;-469;72;-376
8409;530;-529;-723
8410;78;-199;-22
8411;-218;810;-185
8412;561;-318;667
8413;612;-608;-715
8414;-868;-382;649
8415;57;-125;94
8416;-252;838;-211
8417;-206;-580;606
8418;530;-557;-652
8419;765;472;-578
8420;-793;-337;604
8421;593;258;264
8422;567;247;340
8423;-659;-428;-698
8424;-188;782;-207
8425;-519;-419;-5
8426;234;665;-859
8427;-204;784;-197
8428;566;-616;-657
8429;-759;113;248
8430;-156;-584;642
8431;558;-324;514
8432;-511;735;346
8433;331;208;-490
8434;-220;857;-175
8435;-213;-576;609
8436;593;-562;-727
8437;-94;37;686
8438;829;397;-546
8439;38;-211;24
8440;476;-276;636
8441;-106;25;642
8442;-84;7;676
8443;768;-820;-38
8444;-133;-522;586
8445;-727;-408;-807
8446;199;782;737
8447;355;159;-538
8448;-840;734;-591
8449;326;123;-497
8450;96;751;655
8451;-883;-405;644
8452;-132;-566;622
8453;293;204;-524
8454;759;-882;-74
8455;-486;99;-313
8456;-515;776;480
8457;105;723;706
8458;-646;-371;-741
8459;-174;809;-161
8460;580;-602;-755
8461;-705;738;-526
8462;-663;-363;-819
8463;340;144;-578
8464;485;-298;590
8465;-99;-598;547
8466;830;-87;-168
8467;654;-770;-29
8468;860;-37;-127
8469;815;-84;-219
8470;-144;-591;604
8471;878;476;-566
8472;802;415;-624
8473;-123;-530;625
8474;-134;-634;639
8475;480;-357;634
8476;-72;-18;614
8477;877;-57;-99
8478;-118;-557;550
8479;-688;141;357
8480;345;131;-486
8481;124;-38;132
8482;-794;714;-568
8483;-858;-447;677
8484;90;-7;139
8485;451;-304;579
8486;713;424;295
8487;-533;-469;28
8488;808;491;-469
8489;540;-388;592
8490;727;-802;-193
8491;670;-143;-169
8492;-486;-414;30
8493;373;195;-554
8494;591;-562;-657
8495;530;-267;542
8496;69;-178;158
8497;147;-126;54
8498;-468;-454;4
8499;331;762;-801
8500;351;713;-834
8501;803;-31;-175
8502;-572;-419;-785
8503;-217;-577;605
8504;-493;62;-346
8505;544;-634;-617
8506;-134;44;596
8507;344;205;-493
8508;-545;-550;-866
8509;555;-537;-681
8510;-65;28;627
8511;-667;127;259
8512;-588;-550;-894
8513;738;-127;-219
8514;-602;-523;-887
8515;-866;748;-577
8516;-835;-427;620
8517;-589;-452;-753
8518;197;810;770
8519;-473;47;-317
8520;729;-747;-179
8521;-221;797;-166
8522;510;-634;-711
8523;-474;837;347
8524;843;-28;-86
8525;-492;110;-338
8526;-649;-576;-788
8527;479;-265;596
8528;254;791;-847
8529;606;407;327
8530;652;265;327
8531;914;431;-580
8532;735;-758;-177
8533;-223;842;-135
8534;-553;-497;-30
8535;-634;-462;-710
8536;-495;90;-327
8537;767;397;-550
8538;-170;-586;617
8539;-663;-473;-769
8540;799;-189;-82
8541;-476;797;503
8542;-484;754;424
8543;720;-732;-82
8544;-171;-528;628
8545;-427;766;343
8546;74;782;736
8547;378;131;-542
8548;300;696;-929
8549;-56;6;579
8550;-606;-526;-722
8551;-745;255;273
8552;-784;204;144
8553;772;-191;-19
8554;-752;255;151
8555;-67;10;579
8556;568;-277;668
8557;-496;823;375
8558;-556;-396;18
8559;701;293;259
8560;-492;112;-373
8561;-166;847;-208
8562;-502;-401;61
8563;307;798;-758
8564;-135;69;607
8565;721;-56;-171
8566;44;-61;126
8567;-805;-358;678
8568;423;739;-748
8569;912;462;-535
8570;-596;-498;-791
8571;796;-874;-144
8572;-840;661;-553
8573;346;149;-547
8574;820;-867;-37
8575;-713;118;167
8576;918;414;-503
8577;-90;65;684
8578;-472;81;-297
8579;324;138;-498
8580;-639;109;226
8581;570;-329;659
8582;667;226;340
8583;-78;2;580
8584;-63;-11;614
8585;317;725;-862
8586;-541;-386;42
8587;-633;-392;-735
8588;107;827;771
8589;240;717;-763
8590;-775;824;-484
8591;501;-610;-670
8592;601;328;325
8593;-700;-410;-861
8594;-105;50;605
8595;770;-149;-22
8596;-797;171;373
8597;-754;254;303
8598;687;-857;-95
8599;947;477;-609
8600;-804;656;-446
8601;697;-60;-161
8602;561;-613;-737
8603;328;111;-534
8604;-566;-467;-37
8605;-680;-425;-886
8606;-885;796;-529
8607;-63;-40;616
8608;19;-65;-11
8609;714;-831;-155
8610;-240;838;-160
8611;276;693;-735
8612;283;186;-526
8613;-605;-440;-788
8614;-793;136;325
8615;573;-519;-699
8616;351;806;-769
8617;639;412;358
8618;528;-639;-649
8619;-106;45;599
8620;-486;95;-354
8621;-192;815;-197
8622;-506;-431;34
8623;-581;-476;3
8624;-123;-577;558
8625;249;810;-909
8626;68;-19;112
8627;-737;36;299
8628;-511;-507;-1
8629;155;-65;158
8630;-468;66;-362
8631;734;478;-522
8632;707;312;319
8633;-812;693;-488
8634;-399;706;468
8635;-524;74;-299
8636;-431;792;340
8637;546;-535;-725
8638;47;-74;186
8639;-872;689;-498
8640;301;208;-540
8641;-512;128;-337
8642;-759;750;-456
8643;298;832;-748
8644;-539;92;-345
8645;-219;838;-160
8646;391;822;-796
8647;262;827;-760
8648;602;-286;632
8649;365;798;-845
8650;188;-122;-26
8651;-704;227;141
8652;531;-572;-659
8653;306;129;-531
8654;493;-312;598
8655;725;-931;-68
8656;623;-578;-653
8657;110;812;781
8658;-90;63;602
8659;777;-90;-11
8660;662;358;364
8661;359;221;-528
8662;-862;684;-528
8663;-180;782;-182
8664;212;818;-760
8665;163;-41;55
8666;-206;861;-225
8667;372;703;-761
8668;-465;832;486
8669;-60;19;561
8670;-597;-581;-848
8671;125;-84;57
8672;-199;787;-186
8673;369;802;-758
8674;-555;-438;68
8675;344;190;-484
8676;53;860;762
8677;-865;-362;700
8678;840;-191;-146
8679;-815;772;-480
8680;2;-30;80
8681;60;-130;54
8682;-517;42;-343
8683;-127;-612;655
8684;379;158;-516
8685;-396;742;471
8686;-549;-439;-8
8687;115;6;64
8688;-250;802;-149
8689;762;481;-620
8690;-705;149;164
8691;638;227;282
8692;-438;772;325
8693;-213;864;-140
8694;-217;831;-148
8695;-583;-466;37
8696;-188;860;-208
8697;-679;224;308
8698;-246;776;-184
8699;67;-27;27
8700;-418;853;442
8701;-498;78;-349
8702;-103;55;584
8703;717;-804;-123
8704;-35;-75;79
8705;-80;53;594
8706;-796;-450;687
8707;-213;852;-212
8708;155;754;730
8709;304;168;-493
8710;-70;9;649
8711;161;-141;21
8712;34;-71;54
8713;61;-146;87
8714;-488;-480;-40
8715;-642;-567;-790
8716;-746;-435;678
8717;-221;845;-190
8718;-559;-442;12
8719;149;793;686
8720;-777;723;-587
8721;-793;-354;608
8722;513;-551;-667
8723;829;576;-498
8724;820;485;-579
8725;-573;-384;-871
8726;89;-233;41
8727;251;668;-916
8728;492;-322;584
8729;-121;-22;638
8730;-480;793;360
8731;631;-612;-728
8732;-654;217;279
8733;-483;-470;-58
8734;-589;-474;13
8735;-556;-461;65
8736;376;163;-551
8737;546;-245;511
8738;829;590;-629
8739;799;438;-500
8740;-718;744;-492
8741;-178;-646;605
8742;-494;-477;-819
8743;-831;784;-553
8744;-29;14;623
8745;379;169;-524
8746;388;642;-859
8747;663;-889;-72
8748;-441;721;326
8749;637;333;314
8750;308;753;-853
8751;-712;106;325
8752;755;349;350
8753;82;-140;-18
8754;583;259;394
8755;-133;-39;643
8756;370;806;-768
8757;-894;-387;617
8758;-102;43;593
8759;710;-793;-130
8760;91;-230;12
8761;149;-181;146
8762;-692;182;248
8763;809;509;-646
8764;-536;-437;78
8765;-49;21;600
8766;449;-306;594
8767;-854;686;-477
8768;-222;823;-152
8769;481;-263;671
8770;-511;68;-309
8771;716;-924;-135
8772;801;530;-645
8773;-782;635;-486
8774;276;763;-771
8775;545;-373;616
8776;179;-176;50
8777;80;-23;-8
8778;-441;750;319
8779;799;537;-575
8780;-940;-402;604
8781;-118;-626;601
8782;154;752;741
8783;384;174;-515
8784;-846;-473;693
8785;16;-84;-45
8786;-553;-508;34
8787;-78;-591;605
8788;-650;-561;-881
8789;-574;-441;0
8790;-688;52;299
8791;-835;780;-567
8792;-687;-405;-822
8793;-808;702;-588
8794;-507;83;-290
8795;-492;-438;-811
8796;-172;786;-154
8797;-826;160;184
8798;-599;-367;-784
8799;442;-333;586
8800;-513;73;-307
8801;98;-226;134
8802;-187;866;-166
8803;56;806;752
8804;-880;-317;687
8805;-198;787;-139
8806;785;474;-475
8807;316;737;-772
8808;-686;-465;-796
8809;-126;-603;660
8810;-168;-527;594
8811;-866;655;-504
8812;740;368;371
8813;-719;795;-485
8814;622;-569;-726
8815;-201;-603;585
8816;188;685;-785
8817;53;-168;-39
8818;606;269;348
8819;-467;79;-291
8820;697;336;322
8821;205;802;-763
8822;-838;-399;643
8823;-483;-494;40
8824;-476;705;424
8825;-894;691;-472
8826;574;-583;-617
8827;571;-549;-695
8828;73;-133;83
8829;235;775;-773
8830;-789;801;-497
8831;-465;-452;-43
8832;-549;-506;39
8833;-507;112;-334
8834;-464;89;-306
8835;185;800;732
8836;-218;-561;573
8837;-537;59;-364
8838;332;147;-543
8839;-530;55;-298
8840;-116;8;588
8841;-485;125;-325
8842;-252;832;-199
8843;-695;189;194
8844;-608;-449;-826
